"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"1186508";"01";"1753229";"";"";"42858";"13";"LATO SENSU";"";"NESC e Escola de Enfermagem de Natal";"2012";"2";"2012/10/15 00:00:00.000";"2012/10/19 00:00:00.000";"23456M2345  23456T2345";"";"40";"REGULAR";"false";"2012/11/23 13:06:38.191000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186583";"01";"1319262";"";"";"42931";"40";"LATO SENSU";"";"ESCOLA DE MÚSICA";"2012";"2";"2012/09/17 00:00:00.000";"2012/09/21 00:00:00.000";"23456N1234";"";"17";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"1186585";"01";"1127895";"";"";"51150";"40";"LATO SENSU";"";"ESCOLA DE MÚSICA";"2012";"2";"2012/08/27 00:00:00.000";"2012/08/31 00:00:00.000";"23456T2345";"";"10";"REGULAR";"false";"2012/10/09 23:17:35.999000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186586";"01";"1865269";"";"";"51149";"40";"LATO SENSU";"";"ESCOLA DE MÚSICA";"2012";"2";"2012/10/29 00:00:00.000";"2012/11/02 00:00:00.000";"23456T2345";"";"10";"REGULAR";"false";"2012/12/26 13:27:00.087000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186593";"01";"1794601";"";"TPICS - 2012.2";"41971";"25";"TÉCNICO";"";"LABORATÓRIO DE TPICS I - EEN";"2012";"2";"2012/08/07 00:00:00.000";"2012/09/13 00:00:00.000";"35M12345";"";"50";"REGULAR";"false";"2012/10/29 09:58:14.113000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186593";"01";"2344942";"";"TPICS - 2012.2";"41971";"25";"TÉCNICO";"";"LABORATÓRIO DE TPICS I - EEN";"2012";"2";"2012/08/07 00:00:00.000";"2012/09/13 00:00:00.000";"35M12345";"";"50";"REGULAR";"false";"2012/10/29 09:58:14.113000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186593";"01";"1286397";"";"TPICS - 2012.2";"41971";"25";"TÉCNICO";"";"LABORATÓRIO DE TPICS I - EEN";"2012";"2";"2012/08/07 00:00:00.000";"2012/09/13 00:00:00.000";"35M12345";"";"50";"REGULAR";"false";"2012/10/29 09:58:14.113000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186594";"01";"3488263";"";"TPICS - 2012.2";"42000";"60";"TÉCNICO";"";"LABORATÓRIO DE INFORMÁTICA - EEN";"2012";"2";"2012/08/08 00:00:00.000";"2012/09/19 00:00:00.000";"46M12345";"";"25";"REGULAR";"false";"2014/03/06 17:46:02.436000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186595";"02";"2304085";"";"TPICS - 2012.2";"42000";"60";"TÉCNICO";"";"LABORATÓRIO DE INFORMÁTICA II - EEN";"2012";"2";"2012/08/08 00:00:00.000";"2012/09/19 00:00:00.000";"46M12345";"";"25";"REGULAR";"false";"2012/11/13 11:55:58.908000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186596";"01";"2568454";"";"TPICS - 2012.2";"41974";"30";"TÉCNICO";"";"LABORATÓRIO DE TPICS I - EEN";"2012";"2";"2012/09/18 00:00:00.000";"2012/10/18 00:00:00.000";"35M12345";"";"50";"REGULAR";"false";"2012/11/25 14:47:22.815000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186596";"01";"1286407";"";"TPICS - 2012.2";"41974";"30";"TÉCNICO";"";"LABORATÓRIO DE TPICS I - EEN";"2012";"2";"2012/09/18 00:00:00.000";"2012/10/18 00:00:00.000";"35M12345";"";"50";"REGULAR";"false";"2012/11/25 14:47:22.815000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186597";"01";"1379893";"";"TPICS - 2012.2";"41975";"30";"TÉCNICO";"";"LABORATÓRIO DE TPICS I - EEN";"2012";"2";"2012/09/21 00:00:00.000";"2012/10/17 00:00:00.000";"46M12345";"";"50";"REGULAR";"false";"2013/03/21 14:32:50.137000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186598";"01";"1379893";"";"TPICS - 2012.2";"41976";"5";"TÉCNICO";"";"LABORATÓRIO DE TPICS I - EEN";"2012";"2";"2012/10/23 00:00:00.000";"2012/11/29 00:00:00.000";"35M12345";"";"50";"REGULAR";"false";"2012/12/25 19:33:32.746000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186598";"01";"2474945";"";"TPICS - 2012.2";"41976";"5";"TÉCNICO";"";"LABORATÓRIO DE TPICS I - EEN";"2012";"2";"2012/10/23 00:00:00.000";"2012/11/29 00:00:00.000";"35M12345";"";"50";"REGULAR";"false";"2012/12/25 19:33:32.746000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186598";"01";"9350807";"";"TPICS - 2012.2";"41976";"35";"TÉCNICO";"";"LABORATÓRIO DE TPICS I - EEN";"2012";"2";"2012/10/23 00:00:00.000";"2012/11/29 00:00:00.000";"35M12345";"";"50";"REGULAR";"false";"2012/12/25 19:33:32.746000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186598";"01";"6347163";"";"TPICS - 2012.2";"41976";"5";"TÉCNICO";"";"LABORATÓRIO DE TPICS I - EEN";"2012";"2";"2012/10/23 00:00:00.000";"2012/11/29 00:00:00.000";"35M12345";"";"50";"REGULAR";"false";"2012/12/25 19:33:32.746000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186599";"01";"3533060";"";"TPICS - 2012.2";"41973";"60";"TÉCNICO";"";"LABORATÓRIO DE TPICS I - EEN";"2012";"2";"2012/10/19 00:00:00.000";"2012/12/05 00:00:00.000";"46M12345";"";"50";"REGULAR";"false";"2012/12/13 11:01:34.197000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186599";"01";"6350302";"";"TPICS - 2012.2";"41973";"60";"TÉCNICO";"";"LABORATÓRIO DE TPICS I - EEN";"2012";"2";"2012/10/19 00:00:00.000";"2012/12/05 00:00:00.000";"46M12345";"";"50";"REGULAR";"false";"2012/12/13 11:01:34.197000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186599";"01";"1794601";"";"TPICS - 2012.2";"41973";"60";"TÉCNICO";"";"LABORATÓRIO DE TPICS I - EEN";"2012";"2";"2012/10/19 00:00:00.000";"2012/12/05 00:00:00.000";"46M12345";"";"50";"REGULAR";"false";"2012/12/13 11:01:34.197000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186600";"01";"1731242";"";"VISAU - 2011.1";"42970";"65";"TÉCNICO";"";"SALA DE VISAU - EEN";"2012";"2";"2012/08/07 00:00:00.000";"2012/09/25 00:00:00.000";"35M12345";"";"40";"REGULAR";"false";"2012/10/16 15:51:55.193000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186601";"01";"1286407";"";"VISAU - 2011.1";"42972";"50";"TÉCNICO";"";"SALA DE VISAU - EEN";"2012";"2";"2012/08/06 00:00:00.000";"2012/10/08 00:00:00.000";"24M12345";"";"40";"REGULAR";"false";"2012/10/08 09:46:45.902000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186601";"01";"2568454";"";"VISAU - 2011.1";"42972";"50";"TÉCNICO";"";"SALA DE VISAU - EEN";"2012";"2";"2012/08/06 00:00:00.000";"2012/10/08 00:00:00.000";"24M12345";"";"40";"REGULAR";"false";"2012/10/08 09:46:45.902000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186602";"01";"1731242";"";"VISAU - 2011.1";"42973";"50";"TÉCNICO";"";"SALA DE VISAU - EEN";"2012";"2";"2012/10/09 00:00:00.000";"2012/12/10 00:00:00.000";"23456M12345";"";"40";"REGULAR";"false";"2013/02/12 15:52:31.632000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186602";"01";"2307755";"";"VISAU - 2011.1";"42973";"50";"TÉCNICO";"";"SALA DE VISAU - EEN";"2012";"2";"2012/10/09 00:00:00.000";"2012/12/10 00:00:00.000";"23456M12345";"";"40";"REGULAR";"false";"2013/02/12 15:52:31.632000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186602";"01";"2527879";"";"VISAU - 2011.1";"42973";"50";"TÉCNICO";"";"SALA DE VISAU - EEN";"2012";"2";"2012/10/09 00:00:00.000";"2012/12/10 00:00:00.000";"23456M12345";"";"40";"REGULAR";"false";"2013/02/12 15:52:31.632000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186602";"01";"1286407";"";"VISAU - 2011.1";"42973";"50";"TÉCNICO";"";"SALA DE VISAU - EEN";"2012";"2";"2012/10/09 00:00:00.000";"2012/12/10 00:00:00.000";"23456M12345";"";"40";"REGULAR";"false";"2013/02/12 15:52:31.632000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186602";"01";"2212238";"";"VISAU - 2011.1";"42973";"50";"TÉCNICO";"";"SALA DE VISAU - EEN";"2012";"2";"2012/10/09 00:00:00.000";"2012/12/10 00:00:00.000";"23456M12345";"";"40";"REGULAR";"false";"2013/02/12 15:52:31.632000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186603";"01";"2212238";"";"VISAU - 2011.1";"42974";"30";"TÉCNICO";"";"SALA DE VISAU - EEN";"2012";"2";"2012/12/11 00:00:00.000";"2012/12/18 00:00:00.000";"23456M12345";"";"40";"REGULAR";"false";"2013/02/12 15:53:35.356000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186603";"01";"2307755";"";"VISAU - 2011.1";"42974";"30";"TÉCNICO";"";"SALA DE VISAU - EEN";"2012";"2";"2012/12/11 00:00:00.000";"2012/12/18 00:00:00.000";"23456M12345";"";"40";"REGULAR";"false";"2013/02/12 15:53:35.356000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186603";"01";"1731242";"";"VISAU - 2011.1";"42974";"30";"TÉCNICO";"";"SALA DE VISAU - EEN";"2012";"2";"2012/12/11 00:00:00.000";"2012/12/18 00:00:00.000";"23456M12345";"";"40";"REGULAR";"false";"2013/02/12 15:53:35.356000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186603";"01";"1286407";"";"VISAU - 2011.1";"42974";"30";"TÉCNICO";"";"SALA DE VISAU - EEN";"2012";"2";"2012/12/11 00:00:00.000";"2012/12/18 00:00:00.000";"23456M12345";"";"40";"REGULAR";"false";"2013/02/12 15:53:35.356000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186603";"01";"2527879";"";"VISAU - 2011.1";"42974";"30";"TÉCNICO";"";"SALA DE VISAU - EEN";"2012";"2";"2012/12/11 00:00:00.000";"2012/12/18 00:00:00.000";"23456M12345";"";"40";"REGULAR";"false";"2013/02/12 15:53:35.356000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186604";"01";"3532857";"";"TRIS - 2012.1";"2045563";"30";"TÉCNICO";"";"SALA DE TRIS - EEN";"2012";"2";"2012/08/06 00:00:00.000";"2012/09/03 00:00:00.000";"24T12345";"";"40";"REGULAR";"false";"2012/09/21 08:54:22.722000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186604";"01";"6350302";"";"TRIS - 2012.1";"2045563";"15";"TÉCNICO";"";"SALA DE TRIS - EEN";"2012";"2";"2012/08/06 00:00:00.000";"2012/09/03 00:00:00.000";"24T12345";"";"40";"REGULAR";"false";"2012/09/21 08:54:22.722000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186604";"01";"3508071";"";"TRIS - 2012.1";"2045563";"45";"TÉCNICO";"";"SALA DE TRIS - EEN";"2012";"2";"2012/08/06 00:00:00.000";"2012/09/03 00:00:00.000";"24T12345";"";"40";"REGULAR";"false";"2012/09/21 08:54:22.722000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186605";"01";"1731242";"";"TRIS - 2012.1";"42142";"50";"TÉCNICO";"";"SALA DE TRIS - EEN";"2012";"2";"2012/08/07 00:00:00.000";"2012/11/20 00:00:00.000";"35T12345";"";"40";"REGULAR";"false";"2012/12/26 09:28:25.799000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186605";"01";"1881512";"";"TRIS - 2012.1";"42142";"25";"TÉCNICO";"";"SALA DE TRIS - EEN";"2012";"2";"2012/08/07 00:00:00.000";"2012/11/20 00:00:00.000";"35T12345";"";"40";"REGULAR";"false";"2012/12/26 09:28:25.799000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186605";"01";"2568454";"";"TRIS - 2012.1";"42142";"20";"TÉCNICO";"";"SALA DE TRIS - EEN";"2012";"2";"2012/08/07 00:00:00.000";"2012/11/20 00:00:00.000";"35T12345";"";"40";"REGULAR";"false";"2012/12/26 09:28:25.799000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186606";"01";"2307755";"";"TRIS - 2012.1";"2045557";"30";"TÉCNICO";"";"SALA DE TRIS - EEN";"2012";"2";"2012/09/05 00:00:00.000";"2012/09/24 00:00:00.000";"24T12345";"";"40";"REGULAR";"false";"2012/11/01 23:19:38.314000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186606";"01";"2344942";"";"TRIS - 2012.1";"2045557";"10";"TÉCNICO";"";"SALA DE TRIS - EEN";"2012";"2";"2012/09/05 00:00:00.000";"2012/09/24 00:00:00.000";"24T12345";"";"40";"REGULAR";"false";"2012/11/01 23:19:38.314000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186607";"01";"2568454";"";"TRIS - 2012.1";"2045558";"30";"TÉCNICO";"";"SALA DE TRIS - EEN";"2012";"2";"2012/09/26 00:00:00.000";"2012/10/17 00:00:00.000";"24T12345";"";"40";"REGULAR";"false";"2012/11/25 14:43:08.389000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186608";"01";"1731242";"";"TRIS - 2012.1";"2045559";"25";"TÉCNICO";"";"SALA DE TRIS - EEN";"2012";"2";"2012/10/22 00:00:00.000";"2012/12/03 00:00:00.000";"24T12345";"";"40";"REGULAR";"false";"2012/12/10 20:28:17.171000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186608";"01";"2307755";"";"TRIS - 2012.1";"2045559";"30";"TÉCNICO";"";"SALA DE TRIS - EEN";"2012";"2";"2012/10/22 00:00:00.000";"2012/12/03 00:00:00.000";"24T12345";"";"40";"REGULAR";"false";"2012/12/10 20:28:17.171000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186608";"01";"2295095";"";"TRIS - 2012.1";"2045559";"5";"TÉCNICO";"";"SALA DE TRIS - EEN";"2012";"2";"2012/10/22 00:00:00.000";"2012/12/03 00:00:00.000";"24T12345";"";"40";"REGULAR";"false";"2012/12/10 20:28:17.171000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186609";"01";"9350807";"";"TEC. ENFERMAGEM - 2010.2 - G1";"2056254";"50";"TÉCNICO";"";"CAMPO DE ESTÁGIO";"2012";"2";"2012/08/08 00:00:00.000";"2012/09/04 00:00:00.000";"23456T12345";"";"6";"REGULAR";"false";"2012/12/25 12:13:03.866000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186609";"01";"2474945";"";"TEC. ENFERMAGEM - 2010.2 - G1";"2056254";"50";"TÉCNICO";"";"CAMPO DE ESTÁGIO";"2012";"2";"2012/08/08 00:00:00.000";"2012/09/04 00:00:00.000";"23456T12345";"";"6";"REGULAR";"false";"2012/12/25 12:13:03.866000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186610";"02";"9350807";"";"TEC. ENFERMAGEM - 2010.2 - G2";"2056254";"50";"TÉCNICO";"";"CAMPO DE ESTÁGIO";"2012";"2";"2012/08/08 00:00:00.000";"2012/09/04 00:00:00.000";"23456T12345";"";"6";"REGULAR";"false";"2012/12/25 11:25:49.736000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186611";"03";"2665456";"";"TEC. ENFERMAGEM - 2010.2 - G3";"2056254";"50";"TÉCNICO";"";"CAMPO DE ESTÁGIO";"2012";"2";"2012/08/08 00:00:00.000";"2012/09/04 00:00:00.000";"23456T12345";"";"6";"REGULAR";"false";"2013/06/18 10:36:55.409000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186611";"03";"2207229";"";"TEC. ENFERMAGEM - 2010.2 - G3";"2056254";"50";"TÉCNICO";"";"CAMPO DE ESTÁGIO";"2012";"2";"2012/08/08 00:00:00.000";"2012/09/04 00:00:00.000";"23456T12345";"";"6";"REGULAR";"false";"2013/06/18 10:36:55.409000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186612";"04";"2626599";"";"TEC. ENFERMAGEM - 2010.2 - G4";"2056254";"50";"TÉCNICO";"";"CAMPO DE ESTÁGIO";"2012";"2";"2012/08/08 00:00:00.000";"2012/09/04 00:00:00.000";"23456T12345";"";"6";"REGULAR";"false";"2012/08/26 23:00:47.108000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186612";"04";"2295095";"";"TEC. ENFERMAGEM - 2010.2 - G4";"2056254";"50";"TÉCNICO";"";"CAMPO DE ESTÁGIO";"2012";"2";"2012/08/08 00:00:00.000";"2012/09/04 00:00:00.000";"23456T12345";"";"6";"REGULAR";"false";"2012/08/26 23:00:47.108000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186613";"05";"2665456";"";"TEC. ENFERMAGEM - 2010.2 - G5";"2056254";"50";"TÉCNICO";"";"CAMPO DE ESTÁGIO";"2012";"2";"2012/08/08 00:00:00.000";"2012/09/04 00:00:00.000";"23456T12345";"";"6";"REGULAR";"false";"";"false";"";"";"ABERTA";"";"Presencial"
"1186614";"01";"3532857";"";"TEC. ENFERMAGEM - 2010.2 - G1";"2056255";"50";"TÉCNICO";"";"CAMPO DE ESTÁGIO";"2012";"2";"2012/09/06 00:00:00.000";"2012/10/05 00:00:00.000";"23456T12345";"";"6";"REGULAR";"false";"";"false";"";"";"ABERTA";"";"Presencial"
"1186615";"02";"2295095";"";"TEC. ENFERMAGEM - 2010.2 - G2";"2056255";"50";"TÉCNICO";"";"CAMPO DE ESTÁGIO";"2012";"2";"2012/09/06 00:00:00.000";"2012/10/05 00:00:00.000";"23456T12345";"";"6";"REGULAR";"false";"2017/10/23 11:00:44.571000000";"false";"";"5";"CONSOLIDADA";"";"Presencial"
"1186616";"03";"2698946";"";"TEC. ENFERMAGEM - 2010.2 - G3";"2056255";"50";"TÉCNICO";"";"CAMPO DE ESTÁGIO";"2012";"2";"2012/09/06 00:00:00.000";"2012/10/05 00:00:00.000";"23456T12345";"";"6";"REGULAR";"false";"2012/10/17 10:49:06.043000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186616";"03";"2639848";"";"TEC. ENFERMAGEM - 2010.2 - G3";"2056255";"50";"TÉCNICO";"";"CAMPO DE ESTÁGIO";"2012";"2";"2012/09/06 00:00:00.000";"2012/10/05 00:00:00.000";"23456T12345";"";"6";"REGULAR";"false";"2012/10/17 10:49:06.043000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186617";"04";"1881512";"";"TEC. ENFERMAGEM - 2010.2 - G4";"2056255";"50";"TÉCNICO";"";"CAMPO DE ESTÁGIO";"2012";"2";"2012/09/06 00:00:00.000";"2012/10/05 00:00:00.000";"23456T12345";"";"6";"REGULAR";"false";"";"false";"";"";"ABERTA";"";"Presencial"
"1186617";"04";"1882183";"";"TEC. ENFERMAGEM - 2010.2 - G4";"2056255";"50";"TÉCNICO";"";"CAMPO DE ESTÁGIO";"2012";"2";"2012/09/06 00:00:00.000";"2012/10/05 00:00:00.000";"23456T12345";"";"6";"REGULAR";"false";"";"false";"";"";"ABERTA";"";"Presencial"
"1186618";"05";"2639848";"";"TEC. ENFERMAGEM - 2010.2 - G5";"2056255";"50";"TÉCNICO";"";"CAMPO DE ESTÁGIO";"2012";"2";"2012/09/06 00:00:00.000";"2012/10/05 00:00:00.000";"23456T12345";"";"6";"REGULAR";"false";"2012/10/17 10:47:58.918000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186619";"01";"2295095";"";"TÉC. ENFERMAGEM - 2011.1";"43363";"35";"TÉCNICO";"";"SALA 19 - ESCOLA DE ENFERMAGEM DE NATAL";"2012";"2";"2012/08/06 00:00:00.000";"2012/09/10 00:00:00.000";"246M12345";"";"50";"REGULAR";"false";"2012/12/05 18:30:20.830000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186619";"01";"2639848";"";"TÉC. ENFERMAGEM - 2011.1";"43363";"40";"TÉCNICO";"";"SALA 19 - ESCOLA DE ENFERMAGEM DE NATAL";"2012";"2";"2012/08/06 00:00:00.000";"2012/09/10 00:00:00.000";"246M12345";"";"50";"REGULAR";"false";"2012/12/05 18:30:20.830000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186620";"01";"2568454";"";"TÉC. ENFERMAGEM - 2011.1";"43365";"30";"TÉCNICO";"";"SALA 19 - ESCOLA DE ENFERMAGEM DE NATAL";"2012";"2";"2012/08/07 00:00:00.000";"2012/08/23 00:00:00.000";"35M12345";"";"50";"REGULAR";"false";"2012/09/29 18:19:03.902000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186622";"01";"2295095";"";"TÉC. ENFERMAGEM - 2011.1";"43364";"45";"TÉCNICO";"";"SALA 19 - ESCOLA DE ENFERMAGEM DE NATAL";"2012";"2";"2012/09/12 00:00:00.000";"2012/10/10 00:00:00.000";"246M12345";"";"50";"REGULAR";"false";"2012/11/28 11:35:48.586000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186622";"01";"3532857";"";"TÉC. ENFERMAGEM - 2011.1";"43364";"15";"TÉCNICO";"";"SALA 19 - ESCOLA DE ENFERMAGEM DE NATAL";"2012";"2";"2012/09/12 00:00:00.000";"2012/10/10 00:00:00.000";"246M12345";"";"50";"REGULAR";"false";"2012/11/28 11:35:48.586000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186622";"01";"2212238";"";"TÉC. ENFERMAGEM - 2011.1";"43364";"10";"TÉCNICO";"";"SALA 19 - ESCOLA DE ENFERMAGEM DE NATAL";"2012";"2";"2012/09/12 00:00:00.000";"2012/10/10 00:00:00.000";"246M12345";"";"50";"REGULAR";"false";"2012/11/28 11:35:48.586000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186623";"01";"2474945";"";"TÉC. ENFERMAGEM - 2011.1";"43366";"20";"TÉCNICO";"";"SALA 19 - ESCOLA DE ENFERMAGEM DE NATAL";"2012";"2";"2012/08/28 00:00:00.000";"2012/09/20 00:00:00.000";"35M12345";"";"50";"REGULAR";"false";"2012/12/16 21:57:26.101000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1186624";"01";"2420256";"";"TÉC. ENFERMAGEM - 2011.1";"2056020";"20";"TÉCNICO";"";"SALA 19 - ESCOLA DE ENFERMAGEM DE NATAL";"2012";"2";"2012/10/15 00:00:00.000";"2012/10/31 00:00:00.000";"246M12345";"";"50";"REGULAR";"false";"2012/12/20 17:00:57.113000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
