"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"1151165";"01";"346287";"";"";"2055813";"30";"LATO SENSU";"";"CTGÁS-ER";"2011";"1";"2011/02/23 00:00:00.000";"2011/02/26 00:00:00.000";"7M2345  7T3456  456N345";"";"41";"REGULAR";"false";"2011/04/26 00:36:16.312000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1151175";"01";"347564";"";"";"2055650";"30";"LATO SENSU";"";"CTGAS-ER";"2011";"1";"2011/01/26 00:00:00.000";"2011/01/29 00:00:00.000";"567M2345  4567T3456  4N34";"";"41";"REGULAR";"false";"2011/06/02 09:46:35.547000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1151176";"01";"347303";"";"";"2055632";"30";"LATO SENSU";"";"CTGAS-ER";"2011";"1";"2011/05/28 00:00:00.000";"2011/05/28 00:00:00.000";"7M12345  7T123456";"";"41";"REGULAR";"false";"2011/07/20 11:09:14.702000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1151819";"01";"";"8305";"";"41389";"10";"LATO SENSU";"";"AUD DO LABORATÓRIO DE PSICOLOGIA";"2011";"1";"2011/05/24 00:00:00.000";"2011/05/26 00:00:00.000";"167M2345  67T3456";"";"50";"REGULAR";"false";"2012/06/13 14:42:59.359000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1151819";"01";"";"8314";"";"41389";"10";"LATO SENSU";"";"AUD DO LABORATÓRIO DE PSICOLOGIA";"2011";"1";"2011/05/24 00:00:00.000";"2011/05/26 00:00:00.000";"167M2345  67T3456";"";"50";"REGULAR";"false";"2012/06/13 14:42:59.359000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1151820";"01";"";"8314";"";"41390";"10";"LATO SENSU";"";"AUD DO LABORATORIO DE PSICOLOGIA";"2011";"1";"2011/06/24 00:00:00.000";"2011/06/26 00:00:00.000";"167M2345  67T3456";"";"50";"REGULAR";"false";"2012/06/13 14:54:55.808000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1151820";"01";"";"8305";"";"41390";"10";"LATO SENSU";"";"AUD DO LABORATORIO DE PSICOLOGIA";"2011";"1";"2011/06/24 00:00:00.000";"2011/06/26 00:00:00.000";"167M2345  67T3456";"";"50";"REGULAR";"false";"2012/06/13 14:54:55.808000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1154943";"01";"";"8281";"";"2053826";"30";"LATO SENSU";"";"";"2011";"1";"2011/01/10 00:00:00.000";"2011/01/31 00:00:00.000";"";"";"320";"REGULAR";"true";"2011/05/10 17:19:20.856000000";"false";"";"";"CONSOLIDADA";"";"A Distância"
"1159794";"02";"";"8281";"";"2053826";"30";"LATO SENSU";"";"";"2011";"1";"2011/01/10 00:00:00.000";"2011/01/31 00:00:00.000";"";"";"";"REGULAR";"true";"2011/05/10 17:20:09.027000000";"false";"";"";"CONSOLIDADA";"";"A Distância"
"1159795";"03";"";"8281";"";"2053826";"30";"LATO SENSU";"";"";"2011";"1";"2011/01/10 00:00:00.000";"2011/01/31 00:00:00.000";"";"";"";"REGULAR";"true";"2011/05/10 17:20:59.221000000";"false";"";"";"CONSOLIDADA";"";"A Distância"
"1159796";"04";"";"8281";"";"2053826";"30";"LATO SENSU";"";"";"2011";"1";"2011/01/10 00:00:00.000";"2011/01/31 00:00:00.000";"";"";"";"REGULAR";"true";"2011/05/10 17:22:19.259000000";"false";"";"";"CONSOLIDADA";"";"A Distância"
"1159797";"05";"";"8281";"";"2053826";"30";"LATO SENSU";"";"";"2011";"1";"2011/01/10 00:00:00.000";"2011/01/31 00:00:00.000";"";"";"";"REGULAR";"true";"2011/05/10 17:23:00.563000000";"false";"";"";"CONSOLIDADA";"";"A Distância"
"1159798";"06";"";"8281";"";"2053826";"30";"LATO SENSU";"";"";"2011";"1";"2011/01/10 00:00:00.000";"2011/01/31 00:00:00.000";"";"";"";"REGULAR";"true";"2011/05/10 17:23:51.260000000";"false";"";"";"CONSOLIDADA";"";"A Distância"
"1159799";"07";"";"8281";"";"2053826";"30";"LATO SENSU";"";"";"2011";"1";"2011/01/10 00:00:00.000";"2011/01/31 00:00:00.000";"";"";"";"REGULAR";"true";"2011/05/10 17:18:36.164000000";"false";"";"";"CONSOLIDADA";"";"A Distância"
"1159800";"08";"";"8281";"";"2053826";"30";"LATO SENSU";"";"";"2011";"1";"2011/01/10 00:00:00.000";"2011/01/31 00:00:00.000";"";"";"";"REGULAR";"true";"2011/05/10 17:24:36.939000000";"false";"";"";"CONSOLIDADA";"";"A Distância"
"1159808";"01";"1149574";"";"";"42528";"40";"LATO SENSU";"";"Escola de Musica UFRN";"2011";"1";"2011/02/21 00:00:00.000";"2011/03/02 00:00:00.000";"23456N12345";"";"57";"REGULAR";"false";"2011/10/31 22:13:07.600000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1159809";"01";"1149577";"";"";"42529";"40";"LATO SENSU";"";"Escola de Musica UFRN";"2011";"1";"2011/03/21 00:00:00.000";"2011/03/30 00:00:00.000";"23456N12345";"";"57";"REGULAR";"false";"2011/10/15 08:39:03.931000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1159810";"01";"";"8403";"";"42526";"40";"LATO SENSU";"";"Escola de Musica UFRN";"2011";"1";"2011/04/25 00:00:00.000";"2011/05/03 00:00:00.000";"23456N1234";"";"57";"REGULAR";"false";"2011/11/24 20:00:32.377000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1159811";"01";"2212127";"";"";"42501";"40";"LATO SENSU";"";"Escola de Musica UFRN";"2011";"1";"2011/05/16 00:00:00.000";"2011/05/25 00:00:00.000";"234567N12345";"";"57";"REGULAR";"false";"2011/11/16 14:26:45.323000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1159812";"01";"";"8410";"";"42523";"40";"LATO SENSU";"";"Escola de Musica UFRN";"2011";"1";"2011/06/20 00:00:00.000";"2011/06/29 00:00:00.000";"6N1234";"";"57";"REGULAR";"false";"2011/11/23 14:33:53.610000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1160129";"01";"6350812";"";"";"42131";"10";"LATO SENSU";"";"AUD DE PSICOLOGIA";"2011";"1";"2011/01/07 00:00:00.000";"2011/01/09 00:00:00.000";"567M2345  67T3456";"";"45";"REGULAR";"false";"2012/05/21 14:23:38.652000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1160129";"01";"347529";"";"";"42131";"10";"LATO SENSU";"";"AUD DE PSICOLOGIA";"2011";"1";"2011/01/07 00:00:00.000";"2011/01/09 00:00:00.000";"567M2345  67T3456";"";"45";"REGULAR";"false";"2012/05/21 14:23:38.652000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1160130";"01";"1149551";"";"";"42135";"20";"LATO SENSU";"";"AUD DE PSICOLOGIA";"2011";"1";"2011/02/04 00:00:00.000";"2011/02/06 00:00:00.000";"67M2345  567T3456";"";"45";"REGULAR";"false";"2012/05/21 14:19:31.857000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1160131";"01";"347529";"";"";"42134";"20";"LATO SENSU";"";"AUD DE PSICOLOGIA";"2011";"1";"2011/03/04 00:00:00.000";"2011/03/06 00:00:00.000";"567M2345  67T3456";"";"45";"REGULAR";"false";"2012/05/23 09:47:00.301000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1160132";"01";"";"8252";"";"42222";"20";"LATO SENSU";"";"AUD DE PSICOLOGIA";"2011";"1";"2011/05/06 00:00:00.000";"2011/05/08 00:00:00.000";"567M2345  67T3456";"";"45";"REGULAR";"false";"2012/05/21 14:27:08.595000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1160133";"01";"6350812";"";"";"42124";"20";"LATO SENSU";"";"AUD DE PSICOLOGIA";"2011";"1";"2011/06/03 00:00:00.000";"2011/06/05 00:00:00.000";"57M2345  7T3456  6N2345";"";"45";"REGULAR";"false";"2012/05/21 12:53:01.651000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
