"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"1176993";"01";"350610";"";"";"18773";"30";"TÉCNICO";"";"Sala 24";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T56";"33";"20";"REGULAR";"false";"2012/07/10 19:28:36.601000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1176994";"01";"1288564";"";"";"18729";"30";"TÉCNICO";"";"Sala 23";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T45";"5";"25";"REGULAR";"false";"2012/07/01 10:51:38.201000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1176995";"01";"1279611";"";"";"18651";"45";"TÉCNICO";"";"3";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"2T56  2N1";"";"5";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"1176996";"02";"1288564";"";"";"18651";"45";"TÉCNICO";"";"Sala 3";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"6T345";"";"5";"REGULAR";"false";"2012/07/01 10:49:48.714000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1176997";"01";"1279611";"";"";"18653";"45";"TÉCNICO";"";"3";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T123";"4";"5";"REGULAR";"false";"2012/07/11 17:27:50.073000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1176998";"01";"1279611";"";"";"18732";"45";"TÉCNICO";"";"Sala 3";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T456";"3";"3";"REGULAR";"false";"2012/07/07 09:24:08.763000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1176999";"02";"1279611";"";"";"18732";"45";"TÉCNICO";"";"3";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"5T456";"";"3";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"1177000";"03";"1174208";"";"";"18732";"45";"TÉCNICO";"";"Sala 3";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"5T456";"2";"3";"REGULAR";"false";"2012/07/05 02:07:10.777000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177001";"01";"350610";"";"";"18721";"30";"TÉCNICO";"";"LAMUCO";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T34";"25";"20";"REGULAR";"false";"2012/06/29 22:35:31.346000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177002";"01";"1280466";"";"";"18809";"30";"TÉCNICO";"";"Sala 25";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"5T45";"21";"30";"REGULAR";"false";"2012/06/28 17:54:29.780000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177003";"01";"1859367";"";"";"18760";"15";"TÉCNICO";"";"Sala 24";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T12";"44";"39";"REGULAR";"false";"2012/07/02 13:21:56.679000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177003";"01";"1495638";"";"";"18760";"15";"TÉCNICO";"";"Sala 24";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T12";"44";"39";"REGULAR";"false";"2012/07/02 13:21:56.679000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177004";"02";"1495638";"";"";"18760";"15";"TÉCNICO";"";"Sala 24";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"6T12";"19";"38";"REGULAR";"false";"2012/07/02 13:20:33.567000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177004";"02";"1859367";"";"";"18760";"15";"TÉCNICO";"";"Sala 24";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"6T12";"19";"38";"REGULAR";"false";"2012/07/02 13:20:33.567000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177006";"02";"2432978";"";"";"18715";"45";"TÉCNICO";"";"Q";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T123";"";"2";"REGULAR";"false";"2012/06/25 15:20:06.963000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177007";"03";"1280456";"";"";"18715";"45";"TÉCNICO";"";"SALA M";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T123";"";"3";"REGULAR";"false";"2012/07/03 21:17:41.212000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177008";"04";"1280466";"";"";"18715";"45";"TÉCNICO";"";"P";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T123";"";"3";"REGULAR";"false";"2012/06/27 16:43:22.759000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177009";"05";"1355384";"";"";"18715";"45";"TÉCNICO";"";"E";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"5T456";"";"3";"REGULAR";"false";"2012/06/06 16:19:06.722000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177010";"06";"1856853";"";"";"18715";"45";"TÉCNICO";"";"15";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T123";"";"5";"REGULAR";"false";"2012/07/01 19:38:07.091000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177011";"07";"1881572";"";"";"18715";"45";"TÉCNICO";"";"MC";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T123";"";"3";"REGULAR";"false";"2012/06/24 20:07:24.138000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177012";"08";"1881572";"";"";"18715";"45";"TÉCNICO";"";"MC";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T456";"";"3";"REGULAR";"false";"2012/07/05 17:14:34.848000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177013";"09";"1922990";"";"";"18715";"45";"TÉCNICO";"";"Sala 17";"2012";"1";"2012/02/13 00:00:00.000";"2012/06/13 00:00:00.000";"3T123";"";"4";"REGULAR";"false";"2012/07/03 15:00:28.973000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177014";"10";"1497808";"";"";"18715";"45";"TÉCNICO";"";"13";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T123";"";"3";"REGULAR";"false";"2012/07/06 17:24:00.282000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177015";"11";"1301266";"";"";"18715";"45";"TÉCNICO";"";"Sala L";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T456";"";"3";"REGULAR";"false";"2012/06/28 10:03:05.255000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177016";"12";"2477622";"";"";"18715";"45";"TÉCNICO";"";"T";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T123";"";"3";"REGULAR";"false";"2012/07/04 16:58:17.482000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177017";"13";"1518400";"";"";"18715";"45";"TÉCNICO";"";"14";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T234";"";"4";"REGULAR";"false";"2012/07/05 15:19:42.773000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177018";"14";"346159";"";"";"18715";"45";"TÉCNICO";"";"Sala 6";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T123";"";"3";"REGULAR";"false";"2012/06/25 22:54:49.118000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177019";"15";"1735107";"";"";"18715";"45";"TÉCNICO";"";"U";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T456";"";"3";"REGULAR";"false";"2012/07/05 19:56:41.173000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177020";"16";"1673193";"";"";"18715";"45";"TÉCNICO";"";"SALA A";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T123";"";"3";"REGULAR";"false";"2012/07/03 18:41:59.591000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177021";"17";"1673193";"";"";"18715";"45";"TÉCNICO";"";"SALA A";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T456";"";"3";"REGULAR";"false";"2012/07/03 18:38:33.007000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177023";"19";"346159";"";"";"18715";"45";"TÉCNICO";"";"SALA 6";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T456";"";"3";"REGULAR";"false";"2012/06/25 14:02:08.631000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177024";"20";"346159";"";"";"18715";"45";"TÉCNICO";"";"SALA 6";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"6T456";"";"3";"REGULAR";"false";"2012/06/25 14:06:10.170000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177025";"21";"1856853";"";"";"18715";"45";"TÉCNICO";"";"SALA 15";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T456";"";"4";"REGULAR";"false";"2012/06/28 15:44:46.866000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177026";"22";"1859703";"";"";"18715";"45";"TÉCNICO";"";"SALA 17";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T456";"";"3";"REGULAR";"false";"2012/07/02 20:15:54.946000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177028";"24";"350611";"";"";"18715";"45";"TÉCNICO";"";"SALA M";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T456";"";"3";"REGULAR";"false";"2012/07/03 19:49:22.971000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177029";"25";"1627429";"";"";"18715";"45";"TÉCNICO";"";"SALA N";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T123";"";"3";"REGULAR";"false";"2012/06/27 18:04:47.117000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177030";"26";"1881942";"";"";"18715";"45";"TÉCNICO";"";"SALA 8";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"6T123";"";"2";"REGULAR";"false";"2012/07/03 13:04:36.320000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177031";"27";"1734630";"";"";"18715";"45";"TÉCNICO";"";"SALA U";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T123";"";"3";"REGULAR";"false";"2012/06/27 20:47:46.116000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177032";"28";"350611";"";"";"18715";"45";"TÉCNICO";"";"SALA M";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"5T456";"";"3";"REGULAR";"false";"2012/07/02 16:15:49.129000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177033";"29";"1280456";"";"";"18715";"45";"TÉCNICO";"";"SALA M";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"5T123";"";"3";"REGULAR";"false";"2012/07/03 22:17:45.582000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177034";"30";"1797780";"";"";"18715";"45";"TÉCNICO";"";"SALA U";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"2T456";"";"3";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"1177036";"02";"1280456";"";"";"18812";"45";"TÉCNICO";"";"Sala M";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T456";"";"3";"REGULAR";"false";"2012/07/03 21:41:36.758000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177037";"03";"2566631";"";"";"18812";"45";"TÉCNICO";"";"P";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T123";"2";"3";"REGULAR";"false";"2012/06/06 17:44:51.806000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177038";"04";"1355384";"";"";"18812";"45";"TÉCNICO";"";"E";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T456";"2";"3";"REGULAR";"false";"2012/06/06 17:33:45.998000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177039";"05";"1856853";"";"";"18812";"45";"TÉCNICO";"";"15";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T456";"2";"5";"REGULAR";"false";"2012/07/06 14:07:34.018000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177040";"06";"1881572";"";"";"18812";"45";"TÉCNICO";"";"MC";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T123";"2";"3";"REGULAR";"false";"2012/07/03 17:26:23.086000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177041";"07";"1881572";"";"";"18812";"45";"TÉCNICO";"";"MC";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T456";"2";"3";"REGULAR";"false";"2012/07/03 17:25:28.470000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177042";"08";"1922990";"";"";"18812";"45";"TÉCNICO";"";"Sala 17";"2012";"1";"2012/02/13 00:00:00.000";"2012/06/13 00:00:00.000";"4T123";"3";"4";"REGULAR";"false";"2012/07/03 15:15:00.124000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177043";"09";"1497808";"";"";"18812";"45";"TÉCNICO";"";"13";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T123";"2";"3";"REGULAR";"false";"2012/07/06 17:45:11.725000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177044";"10";"1301266";"";"";"18812";"45";"TÉCNICO";"";"L";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"7T456";"";"3";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"1177046";"11";"2477622";"";"";"18812";"45";"TÉCNICO";"";"T";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T123";"3";"3";"REGULAR";"false";"2012/07/04 17:24:35.313000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177050";"12";"1518400";"";"";"18812";"45";"TÉCNICO";"";"14";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T56 4T2";"3";"4";"REGULAR";"false";"2012/07/05 15:21:15.848000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177051";"13";"1881942";"";"";"18812";"45";"TÉCNICO";"";"7";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T123";"3";"3";"REGULAR";"false";"2012/07/03 13:11:39.306000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177052";"14";"346159";"";"";"18812";"45";"TÉCNICO";"";"Sala 6";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T123";"1";"3";"REGULAR";"false";"2012/06/25 14:35:00.234000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177053";"15";"1735107";"";"";"18812";"45";"TÉCNICO";"";"U";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T123";"2";"3";"REGULAR";"false";"2012/07/05 20:02:00.482000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177054";"16";"1756394";"";"";"18812";"45";"TÉCNICO";"";"20";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T456";"4";"5";"REGULAR";"false";"2012/07/02 12:21:22.563000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177055";"17";"1808640";"";"";"18812";"45";"TÉCNICO";"";"SALA 4";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T123";"2";"3";"REGULAR";"false";"2012/06/21 13:54:31.469000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177056";"18";"1193310";"";"";"18812";"45";"TÉCNICO";"";"SALA 4";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T456";"2";"3";"REGULAR";"false";"2012/07/15 13:31:44.946000000";"false";"";"";"ABERTA";"";"Presencial"
"1177057";"19";"2432978";"";"";"18812";"45";"TÉCNICO";"";"SALA Q";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T123";"3";"2";"REGULAR";"false";"2012/06/26 16:05:38.447000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177058";"20";"346159";"";"";"18812";"45";"TÉCNICO";"";"SALA 6";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T456";"1";"3";"REGULAR";"false";"2012/06/25 14:36:23.916000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177059";"21";"2453213";"";"";"18812";"45";"TÉCNICO";"";"SALA 6";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"6T123";"3";"3";"REGULAR";"false";"2012/06/29 16:29:38.568000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177060";"22";"1856853";"";"";"18812";"45";"TÉCNICO";"";"SALA 15";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T123";"2";"4";"REGULAR";"false";"2012/07/06 14:09:18.005000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177061";"23";"1859703";"";"";"18812";"45";"TÉCNICO";"";"SALA 17";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T456";"1";"3";"REGULAR";"false";"2012/07/02 20:24:20.650000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177062";"24";"2859202";"";"";"18812";"45";"TÉCNICO";"";"SALA R";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T456";"3";"4";"REGULAR";"false";"2012/07/05 21:42:52.712000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177063";"25";"350611";"";"";"18812";"45";"TÉCNICO";"";"SALA M";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"6T456";"2";"3";"REGULAR";"false";"2012/07/04 20:43:00.860000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177064";"26";"1627429";"";"";"18812";"45";"TÉCNICO";"";"SALA N";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T123";"5";"5";"REGULAR";"false";"2012/06/27 18:10:46.160000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177065";"27";"1881942";"";"";"18812";"45";"TÉCNICO";"";"SALA 8";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"7T456";"2";"2";"REGULAR";"false";"2012/07/03 13:15:57.026000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177066";"28";"1731258";"";"";"18812";"45";"TÉCNICO";"";"SALA 7";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"5T123";"1";"2";"REGULAR";"false";"2012/07/04 13:10:18.120000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177067";"29";"1280466";"";"";"18812";"45";"TÉCNICO";"";"P";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"5T123";"1";"3";"REGULAR";"false";"2012/06/27 16:44:34.383000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177068";"30";"1280456";"";"";"18812";"45";"TÉCNICO";"";"Sala M";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"4T123";"4";"2";"REGULAR";"false";"2012/07/03 21:30:54.437000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177070";"02";"1355384";"";"";"18799";"45";"TÉCNICO";"";"E";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"6T123";"";"3";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"1177071";"03";"1280466";"";"";"18799";"45";"TÉCNICO";"";"SALA P";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"3T456";"1";"3";"REGULAR";"false";"2012/06/27 16:57:27.791000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1177072";"04";"1693226";"";"";"18799";"45";"TÉCNICO";"";"SALA 4";"2012";"1";"2012/02/13 00:00:00.000";"2012/07/13 00:00:00.000";"6T123";"1";"3";"REGULAR";"false";"2012/07/15 13:32:30.211000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
