"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57553328";"01";"347394";"";"";"39193";"60";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"2M2345";"60";"45";"REGULAR";"false";"2010/06/14 08:16:21.501000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553329";"01";"347267";"";"";"39191";"45";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"6T345";"19";"30";"REGULAR";"false";"2011/03/17 09:03:49.490000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553330";"01";"1451196";"";"";"39190";"22";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"4M345";"18";"30";"REGULAR";"false";"2010/07/13 15:58:02.920000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553330";"01";"1149638";"";"";"39190";"23";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"4M345";"18";"30";"REGULAR";"false";"2010/07/13 15:58:02.920000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553331";"01";"2346663";"";"";"39192";"45";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"3M234";"21";"30";"REGULAR";"false";"2010/11/20 23:12:21.021000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553332";"01";"349790";"";"";"39334";"23";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"3M345";"8";"30";"REGULAR";"false";"2011/02/01 13:10:18.944000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553332";"01";"350462";"";"";"39334";"22";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"3M345";"8";"30";"REGULAR";"false";"2011/02/01 13:10:18.944000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553333";"01";"1149638";"";"";"39406";"30";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"6M34";"5";"30";"REGULAR";"false";"2010/07/12 10:22:38.490000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553334";"01";"6347203";"";"";"39404";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"3M35";"7";"30";"REGULAR";"false";"2010/07/07 16:56:30.773000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553334";"01";"1149638";"";"";"39404";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"3M35";"7";"30";"REGULAR";"false";"2010/07/07 16:56:30.773000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553335";"01";"1149346";"";"";"39414";"30";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"5M35";"5";"30";"REGULAR";"false";"2010/06/13 15:55:55.390000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553336";"01";"6347805";"";"";"41134";"30";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"4M35";"19";"32";"REGULAR";"false";"2011/12/30 12:50:11.752000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553337";"01";"346615";"";"";"41133";"45";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"4M345";"7";"30";"REGULAR";"false";"2010/07/30 18:16:02.334000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553338";"01";"1359083";"";"";"39320";"30";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"2N1 7N3";"13";"25";"REGULAR";"false";"2010/07/12 13:20:20.792000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553339";"01";"1359083";"";"";"39325";"30";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"4N1 5N3";"13";"25";"REGULAR";"false";"2010/07/12 13:23:36.010000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553340";"01";"347048";"";"";"39349";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"3T24";"13";"21";"REGULAR";"false";"2010/06/15 09:40:45.509000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553340";"01";"1049922";"";"";"39349";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"3T24";"13";"21";"REGULAR";"false";"2010/06/15 09:40:45.509000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553341";"01";"2298026";"";"";"39280";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"2T34";"32";"60";"REGULAR";"false";"2010/08/08 16:23:51.757000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553341";"01";"333491";"";"";"39280";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"2T34";"32";"60";"REGULAR";"false";"2010/08/08 16:23:51.757000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553342";"01";"1149636";"";"";"39271";"45";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"5M345";"17";"30";"REGULAR";"false";"2010/08/05 10:49:22.894000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553343";"01";"350833";"";"";"41135";"45";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"3M123";"7";"30";"REGULAR";"false";"2013/01/08 09:20:02.381000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553344";"01";"350833";"";"";"41136";"45";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"3M456";"5";"30";"REGULAR";"false";"2012/03/30 17:25:51.255000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553345";"02";"349707";"";"";"2053152";"15";"STRICTO SENSU";"";"setor II, Bloco G, sala 5";"2010";"1";"2010/03/09 00:00:00.000";"2010/07/30 00:00:00.000";"6T23";"1";"25";"REGULAR";"false";"2010/10/01 22:20:03.331000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
