"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"1160111";"01";"";"7328";"";"2035160";"20";"LATO SENSU";"";"setor 5 A1";"2009";"2";"2009/12/15 00:00:00.000";"2009/12/19 00:00:00.000";"7M2345  3456N234";"";"50";"REGULAR";"false";"2010/10/21 11:13:55.578000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1166282";"01";"346283";"";"";"26695";"60";"GRADUAÇÃO";"Campus Central";"macau";"2009";"2";"2009/08/10 00:00:00.000";"2009/12/16 00:00:00.000";"5T56  5N1234";"";"60";"REGULAR";"false";"2011/03/04 10:37:54.127000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1166284";"01";"346435";"";"";"25005";"90";"GRADUAÇÃO";"Campus Central";"macau";"2009";"2";"2009/08/10 00:00:00.000";"2009/12/16 00:00:00.000";"4T56  4N1234";"";"60";"REGULAR";"false";"2011/03/16 18:20:14.079000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"1166285";"01";"347291";"";"";"26693";"90";"GRADUAÇÃO";"Campus Central";"macau";"2009";"2";"2009/08/10 00:00:00.000";"2009/12/16 00:00:00.000";"6T56  6N1234";"";"60";"REGULAR";"false";"2011/03/05 10:33:21.041000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57483502";"01";"1149452";"";"";"40320";"15";"STRICTO SENSU";"";"SETOR II";"2009";"2";"2009/11/30 00:00:00.000";"2009/12/04 00:00:00.000";"2M3";"";"15";"REGULAR";"false";"2009/07/03 15:12:03.525000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57495315";"01";"";"8008";"";"2037214";"20";"LATO SENSU";"";"LAB";"2009";"2";"2009/07/09 00:00:00.000";"2009/07/11 00:00:00.000";"67M2345  67T3456  5N1234";"";"30";"REGULAR";"false";"";"false";"";"";"ABERTA";"";"Presencial"
"57495316";"01";"347529";"";"";"2037215";"20";"LATO SENSU";"";"LAB";"2009";"2";"2009/08/06 00:00:00.000";"2009/08/08 00:00:00.000";"67M2345  67T3456  5N1234";"";"30";"REGULAR";"false";"";"false";"";"";"ABERTA";"";"Presencial"
"57506762";"01";"1648016";"";"";"2037839";"40";"LATO SENSU";"";"SALA 19 DEART";"2009";"2";"2009/08/03 00:00:00.000";"2009/08/11 00:00:00.000";"7M2345  23456N1234";"";"50";"REGULAR";"false";"2009/12/18 10:41:40.309000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506860";"01";"";"8136";"";"2038107";"30";"LATO SENSU";"";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"2009";"2";"2009/08/17 00:00:00.000";"2009/09/19 00:00:00.000";"7M2345  23456N1234";"";"50";"REGULAR";"false";"2009/11/24 11:46:06.952000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506860";"01";"1551552";"";"";"2038107";"30";"LATO SENSU";"";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"2009";"2";"2009/08/17 00:00:00.000";"2009/09/19 00:00:00.000";"7M2345  23456N1234";"";"50";"REGULAR";"false";"2009/11/24 11:46:06.952000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
