"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57502953";"01";"1298808";"";"";"38599";"3";"STRICTO SENSU";"";"Disciplina de Radiologia";"2009";"1";"2009/03/16 00:00:00.000";"2009/06/30 00:00:00.000";"3T34";"";"8";"REGULAR";"false";"2009/09/03 10:07:31.283000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57502953";"01";"346077";"";"";"38599";"3";"STRICTO SENSU";"";"Disciplina de Radiologia";"2009";"1";"2009/03/16 00:00:00.000";"2009/06/30 00:00:00.000";"3T34";"";"8";"REGULAR";"false";"2009/09/03 10:07:31.283000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57502953";"01";"2492713";"";"";"38599";"4";"STRICTO SENSU";"";"Disciplina de Radiologia";"2009";"1";"2009/03/16 00:00:00.000";"2009/06/30 00:00:00.000";"3T34";"";"8";"REGULAR";"false";"2009/09/03 10:07:31.283000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57502953";"01";"347125";"";"";"38599";"5";"STRICTO SENSU";"";"Disciplina de Radiologia";"2009";"1";"2009/03/16 00:00:00.000";"2009/06/30 00:00:00.000";"3T34";"";"8";"REGULAR";"false";"2009/09/03 10:07:31.283000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57502953";"01";"344668";"";"";"38599";"3";"STRICTO SENSU";"";"Disciplina de Radiologia";"2009";"1";"2009/03/16 00:00:00.000";"2009/06/30 00:00:00.000";"3T34";"";"8";"REGULAR";"false";"2009/09/03 10:07:31.283000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57502953";"01";"350484";"";"";"38599";"3";"STRICTO SENSU";"";"Disciplina de Radiologia";"2009";"1";"2009/03/16 00:00:00.000";"2009/06/30 00:00:00.000";"3T34";"";"8";"REGULAR";"false";"2009/09/03 10:07:31.283000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57502953";"01";"1258693";"";"";"38599";"3";"STRICTO SENSU";"";"Disciplina de Radiologia";"2009";"1";"2009/03/16 00:00:00.000";"2009/06/30 00:00:00.000";"3T34";"";"8";"REGULAR";"false";"2009/09/03 10:07:31.283000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57503756";"01";"350350";"";"";"2037812";"20";"LATO SENSU";"";"SETOR I - SALA F1";"2009";"1";"2009/02/07 00:00:00.000";"2009/02/14 00:00:00.000";"7M2345  7T3456";"";"60";"REGULAR";"false";"2009/12/16 15:08:12.624000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57503757";"01";"347060";"";"";"2037813";"20";"LATO SENSU";"";"SETOR I - SALA F1";"2009";"1";"2009/03/07 00:00:00.000";"2009/03/14 00:00:00.000";"7M2345  7T3456";"";"60";"REGULAR";"false";"2009/04/06 15:10:08.623000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57503762";"01";"350834";"";"";"2037815";"20";"LATO SENSU";"";"SETOR I - SALA F1";"2009";"1";"2009/03/21 00:00:00.000";"2009/03/28 00:00:00.000";"7M2345  7T3456";"";"60";"REGULAR";"false";"";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57503764";"01";"347060";"";"";"2037820";"200";"LATO SENSU";"";"SETORES VÁRIOS E SALA FI SETOR I";"2009";"1";"2009/04/01 00:00:00.000";"2009/06/30 00:00:00.000";"7M2345  7T3456  35N1234";"";"120";"REGULAR";"false";"2009/10/20 21:24:22.881000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506753";"01";"1149417";"";"";"2037824";"40";"LATO SENSU";"";"SALA 19 DEART";"2009";"1";"2009/07/06 00:00:00.000";"2009/07/14 00:00:00.000";"7M2345  23456N1234";"";"50";"REGULAR";"false";"2009/11/06 09:22:51.558000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506754";"01";"348048";"";"";"2037826";"40";"LATO SENSU";"";"SALA 19 DEART";"2009";"1";"2009/03/23 00:00:00.000";"2009/03/31 00:00:00.000";"7M2345  23456N1234";"";"30";"REGULAR";"false";"2009/10/22 11:25:11.104000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506755";"01";"1152271";"";"";"2037831";"40";"LATO SENSU";"";"SALA 18 E 21 DEART ";"2009";"1";"2009/03/23 00:00:00.000";"2009/03/31 00:00:00.000";"7M2345  23456N1234";"";"20";"REGULAR";"false";"2009/12/21 08:57:39.101000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506756";"01";"";"8186";"";"2037827";"40";"LATO SENSU";"";"SALA 05 DEART";"2009";"1";"2009/03/23 00:00:00.000";"2009/03/31 00:00:00.000";"7M2345  23456N1234";"";"20";"REGULAR";"false";"2009/11/29 11:49:01.821000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506757";"01";"1152271";"";"";"2037828";"40";"LATO SENSU";"";"SALA 09 TEATRO DEART";"2009";"1";"2009/03/23 00:00:00.000";"2009/03/31 00:00:00.000";"7M2345  23456N1234";"";"20";"REGULAR";"false";"2010/01/07 09:22:17.238000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506758";"01";"347312";"";"";"2037829";"40";"LATO SENSU";"";"SALA 19 DEART";"2009";"1";"2009/04/20 00:00:00.000";"2009/04/29 00:00:00.000";"7M2345  23456N1234";"";"30";"REGULAR";"false";"2009/07/14 15:41:42.073000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506759";"01";"1152271";"";"";"2037830";"40";"LATO SENSU";"";"SALA 18 DEART";"2009";"1";"2009/04/20 00:00:00.000";"2009/04/29 00:00:00.000";"7M2345  23456N1234";"";"20";"REGULAR";"false";"2009/12/21 08:56:40.527000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506760";"01";"1152271";"";"";"2037832";"40";"LATO SENSU";"";"SALA 18 DEART";"2009";"1";"2009/04/20 00:00:00.000";"2009/04/29 00:00:00.000";"7M2345  23456N1234";"";"20";"REGULAR";"false";"2010/01/07 09:23:24.622000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506761";"01";"1149574";"";"";"2037838";"40";"LATO SENSU";"";"SALA 19 DEART";"2009";"1";"2009/06/15 00:00:00.000";"2009/07/29 00:00:00.000";"7M2345  23456N1234";"";"50";"REGULAR";"false";"2009/10/23 07:29:01.058000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506763";"01";"";"8187";"";"2037834";"40";"LATO SENSU";"";"SALA 19 DEART";"2009";"1";"2009/06/01 00:00:00.000";"2009/06/10 00:00:00.000";"7M2345  23456N1234";"";"20";"REGULAR";"false";"2009/11/12 09:00:39.080000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506764";"01";"1164369";"";"";"2037835";"40";"LATO SENSU";"";"SALA 18 DEART";"2009";"1";"2009/06/01 00:00:00.000";"2009/06/10 00:00:00.000";"7M2345  23456N1234";"";"10";"REGULAR";"false";"2009/08/22 22:42:21.768000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506765";"01";"1149577";"";"";"2037837";"40";"LATO SENSU";"";"SALA 04 E 05 DEART ";"2009";"1";"2009/06/01 00:00:00.000";"2009/06/10 00:00:00.000";"7M2345  23456N1234";"";"20";"REGULAR";"false";"2009/09/01 14:36:24.815000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506766";"01";"1164369";"";"";"2037836";"40";"LATO SENSU";"";"SALA 09 TEATRO DEART";"2009";"1";"2009/06/01 00:00:00.000";"2009/06/10 00:00:00.000";"7M2345  23456N1234";"";"10";"REGULAR";"false";"2009/08/22 22:43:25.450000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506856";"01";"1714249";"";"";"2038104";"30";"LATO SENSU";"";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"2009";"1";"2009/10/26 00:00:00.000";"2009/10/31 00:00:00.000";"7M2345  23456N1234";"";"50";"REGULAR";"false";"2009/11/18 12:05:33.744000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506857";"01";"346833";"";"";"2038108";"30";"LATO SENSU";"";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"2009";"1";"2009/03/16 00:00:00.000";"2009/11/14 00:00:00.000";"7M2345  23456N1234";"";"50";"REGULAR";"false";"2009/11/30 15:35:06.518000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506857";"01";"1164369";"";"";"2038108";"30";"LATO SENSU";"";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"2009";"1";"2009/03/16 00:00:00.000";"2009/11/14 00:00:00.000";"7M2345  23456N1234";"";"50";"REGULAR";"false";"2009/11/30 15:35:06.518000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506858";"01";"1672476";"";"";"2038105";"30";"LATO SENSU";"";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"2009";"1";"2009/04/13 00:00:00.000";"2009/05/23 00:00:00.000";"7M2345  23456N1234";"";"50";"REGULAR";"false";"2009/10/28 11:50:54.326000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506858";"01";"1551552";"";"";"2038105";"30";"LATO SENSU";"";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"2009";"1";"2009/04/13 00:00:00.000";"2009/05/23 00:00:00.000";"7M2345  23456N1234";"";"50";"REGULAR";"false";"2009/10/28 11:50:54.326000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57506859";"01";"1149620";"";"";"2038106";"60";"LATO SENSU";"";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"2009";"1";"2009/06/15 00:00:00.000";"2009/07/18 00:00:00.000";"7M2345  23456N1234";"";"50";"REGULAR";"false";"2009/08/26 21:52:41.477000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507900";"01";"347104";"";"";"27004";"30";"GRADUAÇÃO";"Campus Central";"DOL - SALA 02";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"35M234";"42";"41";"REGULAR";"false";"2009/07/15 11:30:08.467000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507900";"01";"346769";"";"";"27004";"30";"GRADUAÇÃO";"Campus Central";"DOL - SALA 02";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"35M234";"42";"41";"REGULAR";"false";"2009/07/15 11:30:08.467000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507900";"01";"346600";"";"";"27004";"30";"GRADUAÇÃO";"Campus Central";"DOL - SALA 02";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"35M234";"42";"41";"REGULAR";"false";"2009/07/15 11:30:08.467000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507901";"01";"346986";"";"";"27026";"15";"GRADUAÇÃO";"Campus Central";"DOL - SALA 02";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"26M23";"";"40";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57507901";"01";"346769";"";"";"27026";"30";"GRADUAÇÃO";"Campus Central";"DOL - SALA 02";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"26M23";"";"40";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57507901";"01";"347102";"";"";"27026";"15";"GRADUAÇÃO";"Campus Central";"DOL - SALA 02";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"26M23";"";"40";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57507902";"01";"1639731";"";"";"27007";"60";"GRADUAÇÃO";"Campus Central";"DOL - SALA 02";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"26M45";"";"40";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57507903";"01";"348087";"";"";"27011";"45";"GRADUAÇÃO";"Campus Central";"DOL - SALA 02";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"4M123";"26";"40";"REGULAR";"false";"2009/07/16 08:40:45.492000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507904";"01";"348087";"";"";"21888";"45";"GRADUAÇÃO";"Campus Central";"DOL - SALA 02";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"2T123";"18";"40";"REGULAR";"false";"2009/07/15 12:24:11.907000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507905";"01";"2178762";"";"";"27001";"60";"GRADUAÇÃO";"Campus Central";"DOL - SALA 02";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"4T1234";"20";"40";"REGULAR";"false";"2009/06/24 15:08:46.557000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507950";"01";"6350757";"";"";"23806";"34";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"14";"17";"REGULAR";"false";"2009/05/12 08:55:59.460000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507950";"01";"2329907";"";"";"23806";"34";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"14";"17";"REGULAR";"false";"2009/05/12 08:55:59.460000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507950";"01";"2171948";"";"";"23806";"37";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"14";"17";"REGULAR";"false";"2009/05/12 08:55:59.460000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507950";"01";"572904";"";"";"23806";"37";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"14";"17";"REGULAR";"false";"2009/05/12 08:55:59.460000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507950";"01";"3226163";"";"";"23806";"34";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"14";"17";"REGULAR";"false";"2009/05/12 08:55:59.460000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507950";"01";"3371333";"";"";"23806";"34";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"14";"17";"REGULAR";"false";"2009/05/12 08:55:59.460000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507950";"01";"2496008";"";"";"23806";"34";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"14";"17";"REGULAR";"false";"2009/05/12 08:55:59.460000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507950";"01";"346910";"";"";"23806";"37";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"14";"17";"REGULAR";"false";"2009/05/12 08:55:59.460000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507950";"01";"1154699";"";"";"23806";"34";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"14";"17";"REGULAR";"false";"2009/05/12 08:55:59.460000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507951";"02";"2171948";"";"";"23806";"37";"GRADUAÇÃO";"Campus Central";"HUOL - 5º SUBSOLO";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"15";"17";"REGULAR";"false";"2009/07/16 13:02:11.516000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507951";"02";"572904";"";"";"23806";"37";"GRADUAÇÃO";"Campus Central";"HUOL - 5º SUBSOLO";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"15";"17";"REGULAR";"false";"2009/07/16 13:02:11.516000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507951";"02";"3371333";"";"";"23806";"34";"GRADUAÇÃO";"Campus Central";"HUOL - 5º SUBSOLO";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"15";"17";"REGULAR";"false";"2009/07/16 13:02:11.516000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507951";"02";"2496008";"";"";"23806";"35";"GRADUAÇÃO";"Campus Central";"HUOL - 5º SUBSOLO";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"15";"17";"REGULAR";"false";"2009/07/16 13:02:11.516000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507951";"02";"346910";"";"";"23806";"37";"GRADUAÇÃO";"Campus Central";"HUOL - 5º SUBSOLO";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"15";"17";"REGULAR";"false";"2009/07/16 13:02:11.516000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507951";"02";"6350757";"";"";"23806";"34";"GRADUAÇÃO";"Campus Central";"HUOL - 5º SUBSOLO";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"15";"17";"REGULAR";"false";"2009/07/16 13:02:11.516000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507951";"02";"3226163";"";"";"23806";"34";"GRADUAÇÃO";"Campus Central";"HUOL - 5º SUBSOLO";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"15";"17";"REGULAR";"false";"2009/07/16 13:02:11.516000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507951";"02";"1154699";"";"";"23806";"34";"GRADUAÇÃO";"Campus Central";"HUOL - 5º SUBSOLO";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"15";"17";"REGULAR";"false";"2009/07/16 13:02:11.516000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507952";"03";"2496008";"";"";"23806";"34";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"16";"16";"REGULAR";"false";"2009/07/16 14:30:17.003000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507952";"03";"3226163";"";"";"23806";"34";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"16";"16";"REGULAR";"false";"2009/07/16 14:30:17.003000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507952";"03";"2329907";"";"";"23806";"34";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"16";"16";"REGULAR";"false";"2009/07/16 14:30:17.003000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507952";"03";"572904";"";"";"23806";"37";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"16";"16";"REGULAR";"false";"2009/07/16 14:30:17.003000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507952";"03";"6350757";"";"";"23806";"34";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"16";"16";"REGULAR";"false";"2009/07/16 14:30:17.003000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57507952";"03";"346910";"";"";"23806";"37";"GRADUAÇÃO";"Campus Central";"HUOL";"2009";"1";"2009/02/16 00:00:00.000";"2009/07/09 00:00:00.000";"";"16";"16";"REGULAR";"false";"2009/07/16 14:30:17.003000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
