"id_turma";"discente";"unidade";"media_final";"descricao"
57512133;"afba64c0118bfcc8d5b3987e725ed545";1.0;"5,0";"APROVADO"
57512133;"afba64c0118bfcc8d5b3987e725ed545";2.0;"5,0";"APROVADO"
57512133;"afba64c0118bfcc8d5b3987e725ed545";3.0;"5,0";"APROVADO"
57512128;"afba64c0118bfcc8d5b3987e725ed545";1.0;"1,5";"REPROVADO"
57512128;"afba64c0118bfcc8d5b3987e725ed545";2.0;"1,5";"REPROVADO"
57512128;"afba64c0118bfcc8d5b3987e725ed545";3.0;"1,5";"REPROVADO"
57512132;"afba64c0118bfcc8d5b3987e725ed545";1.0;"2,2";"REPROVADO POR FALTAS"
57512132;"afba64c0118bfcc8d5b3987e725ed545";2.0;"2,2";"REPROVADO POR FALTAS"
57512132;"afba64c0118bfcc8d5b3987e725ed545";3.0;"2,2";"REPROVADO POR FALTAS"
57512129;"afba64c0118bfcc8d5b3987e725ed545";1.0;"8,4";"APROVADO"
57512129;"afba64c0118bfcc8d5b3987e725ed545";2.0;"8,4";"APROVADO"
57512129;"afba64c0118bfcc8d5b3987e725ed545";3.0;"8,4";"APROVADO"
57512315;"afba64c0118bfcc8d5b3987e725ed545";"";"";"TRANCADO"
57512131;"afba64c0118bfcc8d5b3987e725ed545";1.0;"5,0";"APROVADO"
57512131;"afba64c0118bfcc8d5b3987e725ed545";2.0;"5,0";"APROVADO"
57512131;"afba64c0118bfcc8d5b3987e725ed545";3.0;"5,0";"APROVADO"
57512133;"9526e01da587b20211a39b4e66673aea";1.0;"7,7";"APROVADO"
57512133;"9526e01da587b20211a39b4e66673aea";2.0;"7,7";"APROVADO"
57512133;"9526e01da587b20211a39b4e66673aea";3.0;"7,7";"APROVADO"
57512128;"9526e01da587b20211a39b4e66673aea";1.0;"9,2";"APROVADO"
57512128;"9526e01da587b20211a39b4e66673aea";2.0;"9,2";"APROVADO"
57512128;"9526e01da587b20211a39b4e66673aea";3.0;"9,2";"APROVADO"
57512132;"9526e01da587b20211a39b4e66673aea";1.0;"7,6";"APROVADO"
57512132;"9526e01da587b20211a39b4e66673aea";2.0;"7,6";"APROVADO"
57512132;"9526e01da587b20211a39b4e66673aea";3.0;"7,6";"APROVADO"
57512129;"9526e01da587b20211a39b4e66673aea";1.0;"8,3";"APROVADO"
57512129;"9526e01da587b20211a39b4e66673aea";2.0;"8,3";"APROVADO"
57512129;"9526e01da587b20211a39b4e66673aea";3.0;"8,3";"APROVADO"
57512131;"9526e01da587b20211a39b4e66673aea";1.0;"9,0";"APROVADO"
57512131;"9526e01da587b20211a39b4e66673aea";2.0;"9,0";"APROVADO"
57512131;"9526e01da587b20211a39b4e66673aea";3.0;"9,0";"APROVADO"
57512133;"1ed6777bd6ff4fd393e0b334d519c642";1.0;"7,5";"APROVADO"
57512133;"1ed6777bd6ff4fd393e0b334d519c642";2.0;"7,5";"APROVADO"
57512133;"1ed6777bd6ff4fd393e0b334d519c642";3.0;"7,5";"APROVADO"
57512128;"1ed6777bd6ff4fd393e0b334d519c642";1.0;"8,0";"APROVADO"
57512128;"1ed6777bd6ff4fd393e0b334d519c642";2.0;"8,0";"APROVADO"
57512128;"1ed6777bd6ff4fd393e0b334d519c642";3.0;"8,0";"APROVADO"
57512132;"1ed6777bd6ff4fd393e0b334d519c642";1.0;"7,6";"APROVADO"
57512132;"1ed6777bd6ff4fd393e0b334d519c642";2.0;"7,6";"APROVADO"
57512132;"1ed6777bd6ff4fd393e0b334d519c642";3.0;"7,6";"APROVADO"
57512129;"1ed6777bd6ff4fd393e0b334d519c642";1.0;"8,5";"APROVADO"
57512129;"1ed6777bd6ff4fd393e0b334d519c642";2.0;"8,5";"APROVADO"
57512129;"1ed6777bd6ff4fd393e0b334d519c642";3.0;"8,5";"APROVADO"
57512131;"1ed6777bd6ff4fd393e0b334d519c642";1.0;"7,5";"APROVADO"
57512131;"1ed6777bd6ff4fd393e0b334d519c642";2.0;"7,5";"APROVADO"
57512131;"1ed6777bd6ff4fd393e0b334d519c642";3.0;"7,5";"APROVADO"
57512133;"cd66757ed4a317a3537ae3e246648778";1.0;"8,3";"APROVADO"
57512133;"cd66757ed4a317a3537ae3e246648778";2.0;"8,3";"APROVADO"
57512133;"cd66757ed4a317a3537ae3e246648778";3.0;"8,3";"APROVADO"
57512128;"cd66757ed4a317a3537ae3e246648778";1.0;"7,3";"APROVADO"
57512128;"cd66757ed4a317a3537ae3e246648778";2.0;"7,3";"APROVADO"
57512128;"cd66757ed4a317a3537ae3e246648778";3.0;"7,3";"APROVADO"
57512132;"cd66757ed4a317a3537ae3e246648778";1.0;"8,4";"APROVADO"
57512132;"cd66757ed4a317a3537ae3e246648778";2.0;"8,4";"APROVADO"
57512132;"cd66757ed4a317a3537ae3e246648778";3.0;"8,4";"APROVADO"
57512129;"cd66757ed4a317a3537ae3e246648778";1.0;"9,1";"APROVADO"
57512129;"cd66757ed4a317a3537ae3e246648778";2.0;"9,1";"APROVADO"
57512129;"cd66757ed4a317a3537ae3e246648778";3.0;"9,1";"APROVADO"
57512130;"fa7b20f8ac2312976cd7338487ad527d";2.0;"10,0";"APROVADO"
57512130;"fa7b20f8ac2312976cd7338487ad527d";3.0;"10,0";"APROVADO"
57512130;"fa7b20f8ac2312976cd7338487ad527d";1.0;"10,0";"APROVADO"
57512133;"fa7b20f8ac2312976cd7338487ad527d";1.0;"9,7";"APROVADO"
57512133;"fa7b20f8ac2312976cd7338487ad527d";2.0;"9,7";"APROVADO"
57512133;"fa7b20f8ac2312976cd7338487ad527d";3.0;"9,7";"APROVADO"
57512128;"fa7b20f8ac2312976cd7338487ad527d";1.0;"9,8";"APROVADO"
57512128;"fa7b20f8ac2312976cd7338487ad527d";2.0;"9,8";"APROVADO"
57512128;"fa7b20f8ac2312976cd7338487ad527d";3.0;"9,8";"APROVADO"
57512132;"fa7b20f8ac2312976cd7338487ad527d";1.0;"9,4";"APROVADO"
57512132;"fa7b20f8ac2312976cd7338487ad527d";2.0;"9,4";"APROVADO"
57512132;"fa7b20f8ac2312976cd7338487ad527d";3.0;"9,4";"APROVADO"
57512131;"fa7b20f8ac2312976cd7338487ad527d";1.0;"9,6";"APROVADO"
57512131;"fa7b20f8ac2312976cd7338487ad527d";2.0;"9,6";"APROVADO"
57512131;"fa7b20f8ac2312976cd7338487ad527d";3.0;"9,6";"APROVADO"
57512133;"02dad20dec819bcc384cc6fa0b7ecbf9";1.0;"5,2";"APROVADO"
57512133;"02dad20dec819bcc384cc6fa0b7ecbf9";2.0;"5,2";"APROVADO"
57512133;"02dad20dec819bcc384cc6fa0b7ecbf9";3.0;"5,2";"APROVADO"
57512132;"02dad20dec819bcc384cc6fa0b7ecbf9";1.0;"6,3";"APROVADO"
57512132;"02dad20dec819bcc384cc6fa0b7ecbf9";2.0;"6,3";"APROVADO"
57512132;"02dad20dec819bcc384cc6fa0b7ecbf9";3.0;"6,3";"APROVADO"
57512130;"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";1.0;"7,0";"APROVADO"
57512130;"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";2.0;"7,0";"APROVADO"
57512130;"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";3.0;"7,0";"APROVADO"
57512133;"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";1.0;"7,1";"APROVADO"
57512133;"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";2.0;"7,1";"APROVADO"
57512133;"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";3.0;"7,1";"APROVADO"
57512128;"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";1.0;"5,9";"APROVADO"
57512128;"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";2.0;"5,9";"APROVADO"
57512128;"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";3.0;"5,9";"APROVADO"
57512132;"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";1.0;"8,2";"APROVADO"
57512132;"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";2.0;"8,2";"APROVADO"
57512132;"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";3.0;"8,2";"APROVADO"
57512131;"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";1.0;"5,0";"APROVADO"
57512131;"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";2.0;"5,0";"APROVADO"
57512131;"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";3.0;"5,0";"APROVADO"
57512133;"b3e68a0e40c1080434a52ea27b8abdcc";1.0;"8,8";"APROVADO"
57512133;"b3e68a0e40c1080434a52ea27b8abdcc";2.0;"8,8";"APROVADO"
57512133;"b3e68a0e40c1080434a52ea27b8abdcc";3.0;"8,8";"APROVADO"
57512128;"b3e68a0e40c1080434a52ea27b8abdcc";1.0;"8,3";"APROVADO"
57512128;"b3e68a0e40c1080434a52ea27b8abdcc";2.0;"8,3";"APROVADO"
57512128;"b3e68a0e40c1080434a52ea27b8abdcc";3.0;"8,3";"APROVADO"
57512132;"b3e68a0e40c1080434a52ea27b8abdcc";1.0;"7,5";"APROVADO"
57512132;"b3e68a0e40c1080434a52ea27b8abdcc";2.0;"7,5";"APROVADO"
57512132;"b3e68a0e40c1080434a52ea27b8abdcc";3.0;"7,5";"APROVADO"
57512129;"b3e68a0e40c1080434a52ea27b8abdcc";1.0;"9,6";"APROVADO"
57512129;"b3e68a0e40c1080434a52ea27b8abdcc";2.0;"9,6";"APROVADO"
57512129;"b3e68a0e40c1080434a52ea27b8abdcc";3.0;"9,6";"APROVADO"
57512131;"b3e68a0e40c1080434a52ea27b8abdcc";1.0;"8,0";"APROVADO"
57512131;"b3e68a0e40c1080434a52ea27b8abdcc";2.0;"8,0";"APROVADO"
57512131;"b3e68a0e40c1080434a52ea27b8abdcc";3.0;"8,0";"APROVADO"
57512133;"7e43b627fcb2a24d90aee995e59fe683";1.0;"8,5";"APROVADO"
57512133;"7e43b627fcb2a24d90aee995e59fe683";2.0;"8,5";"APROVADO"
57512133;"7e43b627fcb2a24d90aee995e59fe683";3.0;"8,5";"APROVADO"
57512128;"7e43b627fcb2a24d90aee995e59fe683";1.0;"9,8";"APROVADO"
57512128;"7e43b627fcb2a24d90aee995e59fe683";2.0;"9,8";"APROVADO"
57512128;"7e43b627fcb2a24d90aee995e59fe683";3.0;"9,8";"APROVADO"
57512132;"7e43b627fcb2a24d90aee995e59fe683";1.0;"8,3";"APROVADO"
57512132;"7e43b627fcb2a24d90aee995e59fe683";2.0;"8,3";"APROVADO"
57512132;"7e43b627fcb2a24d90aee995e59fe683";3.0;"8,3";"APROVADO"
57512129;"7e43b627fcb2a24d90aee995e59fe683";1.0;"8,2";"APROVADO"
57512129;"7e43b627fcb2a24d90aee995e59fe683";2.0;"8,2";"APROVADO"
57512129;"7e43b627fcb2a24d90aee995e59fe683";3.0;"8,2";"APROVADO"
57512131;"7e43b627fcb2a24d90aee995e59fe683";1.0;"9,3";"APROVADO"
57512131;"7e43b627fcb2a24d90aee995e59fe683";2.0;"9,3";"APROVADO"
57512131;"7e43b627fcb2a24d90aee995e59fe683";3.0;"9,3";"APROVADO"
57512133;"09f8afb587de0f57f7fdf5b42a4890d9";1.0;"6,8";"APROVADO"
57512133;"09f8afb587de0f57f7fdf5b42a4890d9";2.0;"6,8";"APROVADO"
57512133;"09f8afb587de0f57f7fdf5b42a4890d9";3.0;"6,8";"APROVADO"
57512128;"09f8afb587de0f57f7fdf5b42a4890d9";1.0;"6,5";"APROVADO"
57512128;"09f8afb587de0f57f7fdf5b42a4890d9";2.0;"6,5";"APROVADO"
57512128;"09f8afb587de0f57f7fdf5b42a4890d9";3.0;"6,5";"APROVADO"
57512132;"09f8afb587de0f57f7fdf5b42a4890d9";1.0;"7,9";"APROVADO"
57512132;"09f8afb587de0f57f7fdf5b42a4890d9";2.0;"7,9";"APROVADO"
57512132;"09f8afb587de0f57f7fdf5b42a4890d9";3.0;"7,9";"APROVADO"
57512129;"09f8afb587de0f57f7fdf5b42a4890d9";3.0;"7,0";"APROVADO"
57512129;"09f8afb587de0f57f7fdf5b42a4890d9";1.0;"7,0";"APROVADO"
57512129;"09f8afb587de0f57f7fdf5b42a4890d9";2.0;"7,0";"APROVADO"
57512131;"09f8afb587de0f57f7fdf5b42a4890d9";1.0;"7,0";"APROVADO"
57512131;"09f8afb587de0f57f7fdf5b42a4890d9";2.0;"7,0";"APROVADO"
57512131;"09f8afb587de0f57f7fdf5b42a4890d9";3.0;"7,0";"APROVADO"
57512133;"e72622b6792cb37da347566bacb9edbc";1.0;"7,1";"APROVADO"
57512133;"e72622b6792cb37da347566bacb9edbc";2.0;"7,1";"APROVADO"
57512133;"e72622b6792cb37da347566bacb9edbc";3.0;"7,1";"APROVADO"
57512128;"e72622b6792cb37da347566bacb9edbc";1.0;"5,2";"APROVADO"
57512128;"e72622b6792cb37da347566bacb9edbc";2.0;"5,2";"APROVADO"
57512128;"e72622b6792cb37da347566bacb9edbc";3.0;"5,2";"APROVADO"
57512132;"e72622b6792cb37da347566bacb9edbc";3.0;"7,1";"APROVADO"
57512132;"e72622b6792cb37da347566bacb9edbc";1.0;"7,1";"APROVADO"
57512132;"e72622b6792cb37da347566bacb9edbc";2.0;"7,1";"APROVADO"
57512129;"e72622b6792cb37da347566bacb9edbc";1.0;"7,6";"APROVADO"
57512129;"e72622b6792cb37da347566bacb9edbc";2.0;"7,6";"APROVADO"
57512129;"e72622b6792cb37da347566bacb9edbc";3.0;"7,6";"APROVADO"
57512131;"e72622b6792cb37da347566bacb9edbc";1.0;"5,0";"APROVADO"
57512131;"e72622b6792cb37da347566bacb9edbc";2.0;"5,0";"APROVADO"
57512131;"e72622b6792cb37da347566bacb9edbc";3.0;"5,0";"APROVADO"
57512130;"f2b6381fd487de7c7cebaaaf595b3955";1.0;"7,5";"APROVADO"
57512130;"f2b6381fd487de7c7cebaaaf595b3955";2.0;"7,5";"APROVADO"
57512130;"f2b6381fd487de7c7cebaaaf595b3955";3.0;"7,5";"APROVADO"
57512133;"f2b6381fd487de7c7cebaaaf595b3955";1.0;"";"TRANCADO"
57512133;"f2b6381fd487de7c7cebaaaf595b3955";2.0;"";"TRANCADO"
57512133;"f2b6381fd487de7c7cebaaaf595b3955";3.0;"";"TRANCADO"
57512128;"f2b6381fd487de7c7cebaaaf595b3955";1.0;"7,7";"APROVADO"
57512128;"f2b6381fd487de7c7cebaaaf595b3955";2.0;"7,7";"APROVADO"
57512128;"f2b6381fd487de7c7cebaaaf595b3955";3.0;"7,7";"APROVADO"
57512132;"f2b6381fd487de7c7cebaaaf595b3955";1.0;"0,0";"TRANCADO"
57512132;"f2b6381fd487de7c7cebaaaf595b3955";2.0;"0,0";"TRANCADO"
57512132;"f2b6381fd487de7c7cebaaaf595b3955";3.0;"0,0";"TRANCADO"
57512131;"f2b6381fd487de7c7cebaaaf595b3955";1.0;"5,0";"APROVADO"
57512131;"f2b6381fd487de7c7cebaaaf595b3955";2.0;"5,0";"APROVADO"
57512131;"f2b6381fd487de7c7cebaaaf595b3955";3.0;"5,0";"APROVADO"
57512130;"1d2e08bbb3f13c3bceb1678e68c01733";1.0;"9,2";"APROVADO"
57512130;"1d2e08bbb3f13c3bceb1678e68c01733";2.0;"9,2";"APROVADO"
57512130;"1d2e08bbb3f13c3bceb1678e68c01733";3.0;"9,2";"APROVADO"
57512133;"1d2e08bbb3f13c3bceb1678e68c01733";1.0;"6,2";"APROVADO"
57512133;"1d2e08bbb3f13c3bceb1678e68c01733";2.0;"6,2";"APROVADO"
57512133;"1d2e08bbb3f13c3bceb1678e68c01733";3.0;"6,2";"APROVADO"
57512128;"1d2e08bbb3f13c3bceb1678e68c01733";1.0;"9,3";"APROVADO"
57512128;"1d2e08bbb3f13c3bceb1678e68c01733";2.0;"9,3";"APROVADO"
57512128;"1d2e08bbb3f13c3bceb1678e68c01733";3.0;"9,3";"APROVADO"
57512132;"1d2e08bbb3f13c3bceb1678e68c01733";1.0;"7,4";"APROVADO"
57512132;"1d2e08bbb3f13c3bceb1678e68c01733";2.0;"7,4";"APROVADO"
57512132;"1d2e08bbb3f13c3bceb1678e68c01733";3.0;"7,4";"APROVADO"
57512131;"1d2e08bbb3f13c3bceb1678e68c01733";1.0;"7,8";"APROVADO"
57512131;"1d2e08bbb3f13c3bceb1678e68c01733";2.0;"7,8";"APROVADO"
57512131;"1d2e08bbb3f13c3bceb1678e68c01733";3.0;"7,8";"APROVADO"
57512130;"4641154186598ae01d4d0af879ea5003";1.0;"9,0";"APROVADO"
57512130;"4641154186598ae01d4d0af879ea5003";2.0;"9,0";"APROVADO"
57512130;"4641154186598ae01d4d0af879ea5003";3.0;"9,0";"APROVADO"
57512133;"4641154186598ae01d4d0af879ea5003";1.0;"7,6";"APROVADO"
57512133;"4641154186598ae01d4d0af879ea5003";2.0;"7,6";"APROVADO"
57512133;"4641154186598ae01d4d0af879ea5003";3.0;"7,6";"APROVADO"
57512128;"4641154186598ae01d4d0af879ea5003";1.0;"8,8";"APROVADO"
57512128;"4641154186598ae01d4d0af879ea5003";2.0;"8,8";"APROVADO"
57512128;"4641154186598ae01d4d0af879ea5003";3.0;"8,8";"APROVADO"
57512132;"4641154186598ae01d4d0af879ea5003";1.0;"8,0";"APROVADO"
57512132;"4641154186598ae01d4d0af879ea5003";2.0;"8,0";"APROVADO"
57512132;"4641154186598ae01d4d0af879ea5003";3.0;"8,0";"APROVADO"
57512131;"4641154186598ae01d4d0af879ea5003";1.0;"8,4";"APROVADO"
57512131;"4641154186598ae01d4d0af879ea5003";2.0;"8,4";"APROVADO"
57512131;"4641154186598ae01d4d0af879ea5003";3.0;"8,4";"APROVADO"
57512130;"a9336a263db398f35a3fb203a84120c2";1.0;"9,4";"APROVADO"
57512130;"a9336a263db398f35a3fb203a84120c2";2.0;"9,4";"APROVADO"
57512130;"a9336a263db398f35a3fb203a84120c2";3.0;"9,4";"APROVADO"
57512133;"a9336a263db398f35a3fb203a84120c2";"";"";"TRANCADO"
57512128;"a9336a263db398f35a3fb203a84120c2";1.0;"7,4";"APROVADO"
57512128;"a9336a263db398f35a3fb203a84120c2";2.0;"7,4";"APROVADO"
57512128;"a9336a263db398f35a3fb203a84120c2";3.0;"7,4";"APROVADO"
57512132;"a9336a263db398f35a3fb203a84120c2";1.0;"0,0";"TRANCADO"
57512132;"a9336a263db398f35a3fb203a84120c2";2.0;"0,0";"TRANCADO"
57512132;"a9336a263db398f35a3fb203a84120c2";3.0;"0,0";"TRANCADO"
57512131;"a9336a263db398f35a3fb203a84120c2";"";"";"TRANCADO"
57512130;"9b7909374b05a7b2c9d3df9ba88294db";1.0;"8,5";"APROVADO"
57512130;"9b7909374b05a7b2c9d3df9ba88294db";2.0;"8,5";"APROVADO"
57512130;"9b7909374b05a7b2c9d3df9ba88294db";3.0;"8,5";"APROVADO"
57512133;"9b7909374b05a7b2c9d3df9ba88294db";1.0;"7,0";"APROVADO"
57512133;"9b7909374b05a7b2c9d3df9ba88294db";2.0;"7,0";"APROVADO"
57512133;"9b7909374b05a7b2c9d3df9ba88294db";3.0;"7,0";"APROVADO"
57512128;"9b7909374b05a7b2c9d3df9ba88294db";1.0;"7,0";"APROVADO"
57512128;"9b7909374b05a7b2c9d3df9ba88294db";2.0;"7,0";"APROVADO"
57512128;"9b7909374b05a7b2c9d3df9ba88294db";3.0;"7,0";"APROVADO"
57512132;"9b7909374b05a7b2c9d3df9ba88294db";1.0;"7,0";"APROVADO"
57512132;"9b7909374b05a7b2c9d3df9ba88294db";2.0;"7,0";"APROVADO"
57512132;"9b7909374b05a7b2c9d3df9ba88294db";3.0;"7,0";"APROVADO"
57512131;"9b7909374b05a7b2c9d3df9ba88294db";1.0;"7,1";"APROVADO"
57512131;"9b7909374b05a7b2c9d3df9ba88294db";2.0;"7,1";"APROVADO"
57512131;"9b7909374b05a7b2c9d3df9ba88294db";3.0;"7,1";"APROVADO"
57512130;"b95db9a2c09a33fadd21ad613747314b";1.0;"8,5";"APROVADO"
57512130;"b95db9a2c09a33fadd21ad613747314b";2.0;"8,5";"APROVADO"
57512130;"b95db9a2c09a33fadd21ad613747314b";3.0;"8,5";"APROVADO"
57512133;"b95db9a2c09a33fadd21ad613747314b";1.0;"8,9";"APROVADO"
57512133;"b95db9a2c09a33fadd21ad613747314b";2.0;"8,9";"APROVADO"
57512133;"b95db9a2c09a33fadd21ad613747314b";3.0;"8,9";"APROVADO"
57512128;"b95db9a2c09a33fadd21ad613747314b";1.0;"7,8";"APROVADO"
57512128;"b95db9a2c09a33fadd21ad613747314b";2.0;"7,8";"APROVADO"
57512128;"b95db9a2c09a33fadd21ad613747314b";3.0;"7,8";"APROVADO"
57512132;"b95db9a2c09a33fadd21ad613747314b";1.0;"7,2";"APROVADO"
57512132;"b95db9a2c09a33fadd21ad613747314b";2.0;"7,2";"APROVADO"
57512132;"b95db9a2c09a33fadd21ad613747314b";3.0;"7,2";"APROVADO"
57512131;"b95db9a2c09a33fadd21ad613747314b";1.0;"8,3";"APROVADO"
57512131;"b95db9a2c09a33fadd21ad613747314b";2.0;"8,3";"APROVADO"
57512131;"b95db9a2c09a33fadd21ad613747314b";3.0;"8,3";"APROVADO"
57512130;"d76837f252e65e726918a7fd7c75ff14";1.0;"7,9";"APROVADO"
57512130;"d76837f252e65e726918a7fd7c75ff14";2.0;"7,9";"APROVADO"
57512130;"d76837f252e65e726918a7fd7c75ff14";3.0;"7,9";"APROVADO"
57512133;"d76837f252e65e726918a7fd7c75ff14";1.0;"6,7";"APROVADO"
57512133;"d76837f252e65e726918a7fd7c75ff14";2.0;"6,7";"APROVADO"
57512133;"d76837f252e65e726918a7fd7c75ff14";3.0;"6,7";"APROVADO"
57512128;"d76837f252e65e726918a7fd7c75ff14";1.0;"9,5";"APROVADO"
57512128;"d76837f252e65e726918a7fd7c75ff14";2.0;"9,5";"APROVADO"
57512128;"d76837f252e65e726918a7fd7c75ff14";3.0;"9,5";"APROVADO"
57512132;"d76837f252e65e726918a7fd7c75ff14";1.0;"7,9";"APROVADO"
57512132;"d76837f252e65e726918a7fd7c75ff14";2.0;"7,9";"APROVADO"
57512132;"d76837f252e65e726918a7fd7c75ff14";3.0;"7,9";"APROVADO"
57512131;"d76837f252e65e726918a7fd7c75ff14";1.0;"8,5";"APROVADO"
57512131;"d76837f252e65e726918a7fd7c75ff14";2.0;"8,5";"APROVADO"
57512131;"d76837f252e65e726918a7fd7c75ff14";3.0;"8,5";"APROVADO"
57512133;"0aa82366719bcbd044966cbfecb78414";1.0;"8,2";"APROVADO"
57512133;"0aa82366719bcbd044966cbfecb78414";2.0;"8,2";"APROVADO"
57512133;"0aa82366719bcbd044966cbfecb78414";3.0;"8,2";"APROVADO"
57512128;"0aa82366719bcbd044966cbfecb78414";1.0;"8,4";"APROVADO"
57512128;"0aa82366719bcbd044966cbfecb78414";2.0;"8,4";"APROVADO"
57512128;"0aa82366719bcbd044966cbfecb78414";3.0;"8,4";"APROVADO"
57512132;"0aa82366719bcbd044966cbfecb78414";1.0;"8,7";"APROVADO"
57512132;"0aa82366719bcbd044966cbfecb78414";2.0;"8,7";"APROVADO"
57512132;"0aa82366719bcbd044966cbfecb78414";3.0;"8,7";"APROVADO"
57512129;"0aa82366719bcbd044966cbfecb78414";1.0;"9,8";"APROVADO"
57512129;"0aa82366719bcbd044966cbfecb78414";2.0;"9,8";"APROVADO"
57512129;"0aa82366719bcbd044966cbfecb78414";3.0;"9,8";"APROVADO"
57512131;"0aa82366719bcbd044966cbfecb78414";1.0;"8,5";"APROVADO"
57512131;"0aa82366719bcbd044966cbfecb78414";2.0;"8,5";"APROVADO"
57512131;"0aa82366719bcbd044966cbfecb78414";3.0;"8,5";"APROVADO"
57512133;"0ef299cf7ff58409e7e7b0ec75a33b31";1.0;"7,3";"APROVADO"
57512133;"0ef299cf7ff58409e7e7b0ec75a33b31";2.0;"7,3";"APROVADO"
57512133;"0ef299cf7ff58409e7e7b0ec75a33b31";3.0;"7,3";"APROVADO"
57512128;"0ef299cf7ff58409e7e7b0ec75a33b31";1.0;"7,1";"APROVADO"
57512128;"0ef299cf7ff58409e7e7b0ec75a33b31";2.0;"7,1";"APROVADO"
57512128;"0ef299cf7ff58409e7e7b0ec75a33b31";3.0;"7,1";"APROVADO"
57512132;"0ef299cf7ff58409e7e7b0ec75a33b31";1.0;"8,0";"APROVADO"
57512132;"0ef299cf7ff58409e7e7b0ec75a33b31";2.0;"8,0";"APROVADO"
57512132;"0ef299cf7ff58409e7e7b0ec75a33b31";3.0;"8,0";"APROVADO"
57512129;"0ef299cf7ff58409e7e7b0ec75a33b31";1.0;"8,7";"APROVADO"
57512129;"0ef299cf7ff58409e7e7b0ec75a33b31";2.0;"8,7";"APROVADO"
57512129;"0ef299cf7ff58409e7e7b0ec75a33b31";3.0;"8,7";"APROVADO"
57512131;"0ef299cf7ff58409e7e7b0ec75a33b31";1.0;"7,8";"APROVADO"
57512131;"0ef299cf7ff58409e7e7b0ec75a33b31";2.0;"7,8";"APROVADO"
57512131;"0ef299cf7ff58409e7e7b0ec75a33b31";3.0;"7,8";"APROVADO"
57512133;"9687f0e3d7b7dc7f28bf6cba96504d51";1.0;"7,0";"APROVADO"
57512133;"9687f0e3d7b7dc7f28bf6cba96504d51";2.0;"7,0";"APROVADO"
57512133;"9687f0e3d7b7dc7f28bf6cba96504d51";3.0;"7,0";"APROVADO"
57512128;"9687f0e3d7b7dc7f28bf6cba96504d51";1.0;"8,6";"APROVADO"
57512128;"9687f0e3d7b7dc7f28bf6cba96504d51";2.0;"8,6";"APROVADO"
57512128;"9687f0e3d7b7dc7f28bf6cba96504d51";3.0;"8,6";"APROVADO"
57512132;"9687f0e3d7b7dc7f28bf6cba96504d51";1.0;"7,3";"APROVADO"
57512132;"9687f0e3d7b7dc7f28bf6cba96504d51";2.0;"7,3";"APROVADO"
57512132;"9687f0e3d7b7dc7f28bf6cba96504d51";3.0;"7,3";"APROVADO"
57512129;"9687f0e3d7b7dc7f28bf6cba96504d51";1.0;"9,2";"APROVADO"
57512129;"9687f0e3d7b7dc7f28bf6cba96504d51";2.0;"9,2";"APROVADO"
57512129;"9687f0e3d7b7dc7f28bf6cba96504d51";3.0;"9,2";"APROVADO"
57512131;"9687f0e3d7b7dc7f28bf6cba96504d51";1.0;"8,1";"APROVADO"
57512131;"9687f0e3d7b7dc7f28bf6cba96504d51";2.0;"8,1";"APROVADO"
57512131;"9687f0e3d7b7dc7f28bf6cba96504d51";3.0;"8,1";"APROVADO"
57512133;"865acdb96823643020382e53511234b0";1.0;"7,0";"APROVADO"
57512133;"865acdb96823643020382e53511234b0";2.0;"7,0";"APROVADO"
57512133;"865acdb96823643020382e53511234b0";3.0;"7,0";"APROVADO"
57512128;"865acdb96823643020382e53511234b0";1.0;"7,3";"APROVADO"
57512128;"865acdb96823643020382e53511234b0";2.0;"7,3";"APROVADO"
57512128;"865acdb96823643020382e53511234b0";3.0;"7,3";"APROVADO"
57512132;"865acdb96823643020382e53511234b0";1.0;"9,0";"APROVADO"
57512132;"865acdb96823643020382e53511234b0";2.0;"9,0";"APROVADO"
57512132;"865acdb96823643020382e53511234b0";3.0;"9,0";"APROVADO"
57512129;"865acdb96823643020382e53511234b0";1.0;"9,1";"APROVADO"
57512129;"865acdb96823643020382e53511234b0";2.0;"9,1";"APROVADO"
57512129;"865acdb96823643020382e53511234b0";3.0;"9,1";"APROVADO"
57512131;"865acdb96823643020382e53511234b0";1.0;"7,7";"APROVADO"
57512131;"865acdb96823643020382e53511234b0";2.0;"7,7";"APROVADO"
57512131;"865acdb96823643020382e53511234b0";3.0;"7,7";"APROVADO"
57512133;"7c5e269b2e57a0c982e8017702f19853";1.0;"7,0";"APROVADO"
